"Gear
Group",Year,Time,Lat,Latd,Lon,Effort,SWO,ALB,YFT,BET,CPUE-SWO,CPUE-ALB,CPUE-YFT,CPUE-BET
LL,2018,18-Mar,36,-36,17,1200,99,79,141,12,0.0825,0.065833333,0.1175,0.01
LL,2018,18-Mar,36,-36,17,1300,46,0,95,0,0.035384615,0,0.073076923,0
LL,2018,18-Mar,36,-36,18,1300,66,0,90,12,0.050769231,0,0.069230769,0.009230769
LL,2018,18-Mar,36,-36,19,2184,87,45,0,75,0.039835165,0.020604396,0,0.034340659
LL,2018,18-Mar,36,-36,19,1300,723,0,249,45,0.556153846,0,0.191538462,0.034615385
LL,2018,18-Mar,37,-37,17,1200,0,221,40,0,0,0.184166667,0.033333333,0
LL,2018,18-Apr,30,-30,14,6500,401,475,463,474,0.061692308,0.073076923,0.071230769,0.072923077
LL,2018,18-Apr,31,-31,8,9000,0,1989,0,0,0,0.221,0,0
LL,2018,18-Apr,31,-31,13,4360,897,516,746,815,0.205733945,0.118348624,0.171100917,0.186926606
LL,2018,18-Apr,31,-31,14,13310,2343,2350,2086,1900,0.176033058,0.176558978,0.156724267,0.142749812
LL,2018,18-Apr,31,-31,14,4900,316,974,1010,640,0.064489796,0.19877551,0.206122449,0.130612245
LL,2018,18-Apr,31,-31,15,1540,122,0,0,72,0.079220779,0,0,0.046753247
LL,2018,18-Apr,31,-31,15,3100,138,321,748,255,0.044516129,0.103548387,0.241290323,0.082258065
LL,2018,18-Apr,32,-32,13,2400,855,396,254,500,0.35625,0.165,0.105833333,0.208333333
LL,2018,18-Apr,32,-32,14,6616,1282,929,338,1265,0.193772672,0.14041717,0.051088271,0.191203144
LL,2018,18-Apr,32,-32,15,2000,0,235,0,20,0,0.1175,0,0.01
LL,2018,18-Apr,32,-32,16,4368,174,533,224,186,0.039835165,0.12202381,0.051282051,0.042582418
LL,2018,18-Apr,33,-33,15,1300,237,102,119,120,0.182307692,0.078461538,0.091538462,0.092307692
LL,2018,18-Apr,33,-33,17,1000,0,0,0,0,0,0,0,0
LL,2018,18-Apr,34,-34,15,1200,99,28,141,125,0.0825,0.023333333,0.1175,0.104166667
LL,2018,18-Apr,34,-34,16,1200,460,0,283,225,0.383333333,0,0.235833333,0.1875
LL,2018,18-Apr,34,-34,17,1100,0,0,0,20,0,0,0,0.018181818
LL,2018,18-Apr,34,-34,17,10120,176,281,312,44,0.017391304,0.027766798,0.03083004,0.004347826
LL,2018,18-Apr,34,-34,18,1200,122,0,0,0,0.101666667,0,0,0
LL,2018,18-Apr,34,-34,18,9200,291,0,253,0,0.031630435,0,0.0275,0
LL,2018,18-Apr,35,-35,17,1800,0,108,294,45,0,0.06,0.163333333,0.025
LL,2018,18-Apr,35,-35,18,1215,0,67,0,6,0,0.055144033,0,0.004938272
LL,2018,18-Apr,35,-35,18,13800,898,0,150,0,0.065072464,0,0.010869565,0
LL,2018,18-Apr,35,-35,18,1600,189,68,768,75,0.118125,0.0425,0.48,0.046875
LL,2018,18-Apr,35,-35,19,1300,71,0,0,6,0.054615385,0,0,0.004615385
LL,2018,18-Apr,35,-35,19,3600,99,85,45,40,0.0275,0.023611111,0.0125,0.011111111
LL,2018,18-Apr,36,-36,19,1200,132,28,0,25,0.11,0.023333333,0,0.020833333
LL,2018,18-May,30,-30,13,2960,1184,261,127,650,0.4,0.088175676,0.042905405,0.219594595
LL,2018,18-May,30,-30,14,4839,788,782,229,480,0.162843563,0.161603637,0.047323827,0.099194048
LL,2018,18-May,30,-30,14,21710,9901,4503,1102,9480,0.456057117,0.207415937,0.050760018,0.436665131
LL,2018,18-May,30,-30,14,12800,4191,2392,1179,5610,0.327421875,0.186875,0.092109375,0.43828125
LL,2018,18-May,31,-31,13,1200,789,396,141,820,0.6575,0.33,0.1175,0.683333333
LL,2018,18-May,31,-31,14,4869,2111,486,45,140,0.433559252,0.099815157,0.009242144,0.028753337
LL,2018,18-May,31,-31,14,5520,2090,1420,1353,2540,0.378623188,0.257246377,0.245108696,0.460144928
LL,2018,18-May,31,-31,14,5200,565,107,887,455,0.108653846,0.020576923,0.170576923,0.0875
LL,2018,18-May,31,-31,15,1650,306,0,87,132,0.185454545,0,0.052727273,0.08
LL,2018,18-May,32,-32,14,12960,2992,1516,1832,2322,0.230864198,0.116975309,0.141358025,0.179166667
LL,2018,18-May,32,-32,14,3000,2499,1119,599,360,0.833,0.373,0.199666667,0.12
LL,2018,18-May,32,-32,15,2649,1210,382,210,199,0.456776142,0.144205361,0.079275198,0.075122688
LL,2018,18-May,32,-32,15,3600,1335,712,684,1050,0.370833333,0.197777778,0.19,0.291666667
LL,2018,18-May,32,-32,16,2604,237,210,45,66,0.091013825,0.080645161,0.017281106,0.025345622
LL,2018,18-May,32,-32,16,5600,1256,1034,605,650,0.224285714,0.184642857,0.108035714,0.116071429
LL,2018,18-May,32,-32,16,9800,1340,1012,690,1330,0.136734694,0.103265306,0.070408163,0.135714286
LL,2018,18-May,33,-33,14,1560,318,99,182,261,0.203846154,0.063461538,0.116666667,0.167307692
LL,2018,18-May,33,-33,15,1228,504,223,40,30,0.410423453,0.181596091,0.03257329,0.024429967
LL,2018,18-May,33,-33,15,12740,4315,1488,1417,1520,0.338697017,0.116797488,0.11122449,0.119309262
LL,2018,18-May,33,-33,16,1300,0,0,0,0,0,0,0,0
LL,2018,18-May,33,-33,16,1800,0,160,386,342,0,0.088888889,0.214444444,0.19
LL,2018,18-May,33,-33,17,4800,237,53,116,10,0.049375,0.011041667,0.024166667,0.002083333
LL,2018,18-May,34,-34,13,1400,560,205,0,105,0.4,0.146428571,0,0.075
LL,2018,18-May,34,-34,14,4520,2366,221,219,225,0.523451327,0.048893805,0.048451327,0.049778761
LL,2018,18-May,34,-34,15,3800,1315,254,276,420,0.346052632,0.066842105,0.072631579,0.110526316
LL,2018,18-May,34,-34,17,1512,0,0,0,14,0,0,0,0.009259259
LL,2018,18-May,34,-34,17,14160,1001,455,182,42,0.07069209,0.032132768,0.012853107,0.002966102
LL,2018,18-May,34,-34,18,12400,1261,77,432,52,0.101693548,0.006209677,0.03483871,0.004193548
LL,2018,18-May,35,-35,18,9800,928,0,128,0,0.094693878,0,0.013061224,0
LL,2018,18-May,35,-35,19,501,0,0,0,0,0,0,0,0
LL,2018,18-May,38,-38,18,990,0,0,0,0,0,0,0,0
LL,2018,18-Jun,30,-30,13,3120,1347,653,416,2507,0.431730769,0.209294872,0.133333333,0.803525641
LL,2018,18-Jun,30,-30,14,1100,210,124,34,230,0.190909091,0.112727273,0.030909091,0.209090909
LL,2018,18-Jun,30,-30,14,45926,12788,8023,1964,40393,0.278447938,0.174694073,0.042764447,0.879523581
LL,2018,18-Jun,30,-30,14,13400,4025,2120,420,6576,0.300373134,0.158208955,0.031343284,0.490746269
LL,2018,18-Jun,30,-30,15,1200,302,215,23,250,0.251666667,0.179166667,0.019166667,0.208333333
LL,2018,18-Jun,30,-30,15,2800,497,0,0,36,0.1775,0,0,0.012857143
LL,2018,18-Jun,31,-31,12,4680,953,531,301,855,0.203632479,0.113461538,0.064316239,0.182692308
LL,2018,18-Jun,31,-31,14,1200,526,170,0,275,0.438333333,0.141666667,0,0.229166667
LL,2018,18-Jun,31,-31,15,6400,1624,1757,96,2945,0.25375,0.27453125,0.015,0.46015625
LL,2018,18-Jun,31,-31,15,39600,7030,3810,388,4161,0.177525253,0.096212121,0.00979798,0.105075758
LL,2018,18-Jun,31,-31,15,1500,431,258,45,600,0.287333333,0.172,0.03,0.4
LL,2018,18-Jun,31,-31,16,1000,103,0,0,25,0.103,0,0,0.025
LL,2018,18-Jun,32,-32,12,1560,138,323,37,150,0.088461538,0.207051282,0.023717949,0.096153846
LL,2018,18-Jun,32,-32,13,1560,88,168,61,75,0.056410256,0.107692308,0.039102564,0.048076923
LL,2018,18-Jun,32,-32,15,2466,1589,355,211,1020,0.644363341,0.143957826,0.085563666,0.413625304
LL,2018,18-Jun,32,-32,15,3000,338,231,54,80,0.112666667,0.077,0.018,0.026666667
LL,2018,18-Jun,32,-32,15,2640,137,0,0,226,0.051893939,0,0,0.085606061
LL,2018,18-Jun,32,-32,16,1270,320,44,0,330,0.251968504,0.034645669,0,0.25984252
LL,2018,18-Jun,33,-33,15,1200,92,85,90,150,0.076666667,0.070833333,0.075,0.125
LL,2018,18-Jun,33,-33,16,6000,1598,1785,181,2250,0.266333333,0.2975,0.030166667,0.375
LL,2018,18-Jun,33,-33,16,12700,2380,655,49,360,0.187401575,0.051574803,0.003858268,0.028346457
LL,2018,18-Jun,33,-33,17,8800,368,0,44,62,0.041818182,0,0.005,0.007045455
LL,2018,18-Jun,34,-34,16,1300,263,198,79,350,0.202307692,0.152307692,0.060769231,0.269230769
LL,2018,18-Jun,34,-34,17,1200,0,192,0,0,0,0.16,0,0
LL,2018,18-Jun,34,-34,17,900,0,0,0,30,0,0,0,0.033333333
LL,2018,18-Jun,34,-34,18,900,0,0,0,0,0,0,0,0
LL,2018,18-Jun,35,-35,17,2632,0,123,0,0,0,0.046732523,0,0
LL,2018,18-Jun,35,-35,17,7100,2598,1060,1243,1272,0.365915493,0.149295775,0.175070423,0.17915493
LL,2018,18-Jun,35,-35,18,2900,0,44,0,0,0,0.015172414,0,0
LL,2018,18-Jun,35,-35,18,900,46,0,0,0,0.051111111,0,0,0
LL,2018,18-Jun,35,-35,18,6700,1661,870,588,984,0.247910448,0.129850746,0.087761194,0.146865672
LL,2018,18-Jun,35,-35,19,5400,263,0,271,0,0.048703704,0,0.050185185,0
LL,2018,18-Jun,36,-36,19,3425,579,220,79,0,0.169051095,0.064233577,0.023065693,0
LL,2018,18-Jul,30,-30,13,1600,0,81,0,0,0,0.050625,0,0
LL,2018,18-Jul,30,-30,14,4800,1545,522,194,1380,0.321875,0.10875,0.040416667,0.2875
LL,2018,18-Jul,30,-30,14,18000,1762,3583,62,3556,0.097888889,0.199055556,0.003444444,0.197555556
LL,2018,18-Jul,31,-31,13,1000,132,40,0,150,0.132,0.04,0,0.15
LL,2018,18-Jul,31,-31,14,10100,3452,1627,141,3400,0.341782178,0.161089109,0.013960396,0.336633663
LL,2018,18-Jul,31,-31,15,9600,2233,1929,69,1340,0.232604167,0.2009375,0.0071875,0.139583333
LL,2018,18-Jul,31,-31,15,1500,217,217,34,780,0.144666667,0.144666667,0.022666667,0.52
LL,2018,18-Jul,32,-32,14,13200,4491,1972,156,3750,0.340227273,0.149393939,0.011818182,0.284090909
LL,2018,18-Jul,32,-32,15,1400,921,271,34,130,0.657857143,0.193571429,0.024285714,0.092857143
LL,2018,18-Jul,33,-33,14,3600,1775,509,28,1125,0.493055556,0.141388889,0.007777778,0.3125
LL,2018,18-Jul,33,-33,15,1200,230,113,0,200,0.191666667,0.094166667,0,0.166666667
LL,2018,18-Jul,33,-33,16,1400,447,525,45,1000,0.319285714,0.375,0.032142857,0.714285714
LL,2018,18-Jul,33,-33,16,1560,0,115,0,72,0,0.073717949,0,0.046153846
LL,2018,18-Jul,33,-33,17,1400,0,45,0,200,0,0.032142857,0,0.142857143
LL,2018,18-Jul,33,-33,17,4600,160,323,45,950,0.034782609,0.070217391,0.009782609,0.206521739
LL,2018,18-Jul,34,-34,12,1000,0,0,0,0,0,0,0,0
LL,2018,18-Jul,34,-34,16,3160,598,221,0,60,0.189240506,0.069936709,0,0.018987342
LL,2018,18-Jul,34,-34,17,6955,368,380,273,2340,0.052911574,0.054636952,0.039252336,0.336448598
LL,2018,18-Jul,34,-34,17,54000,1621,13464,2659,9099,0.030018519,0.249333333,0.049240741,0.1685
LL,2018,18-Jul,34,-34,17,1500,66,0,217,160,0.044,0,0.144666667,0.106666667
LL,2018,18-Jul,34,-34,18,5020,263,295,259,1500,0.052390438,0.05876494,0.051593625,0.298804781
LL,2018,18-Jul,34,-34,18,16400,329,124,147,316,0.020060976,0.007560976,0.008963415,0.019268293
LL,2018,18-Jul,35,-35,17,2900,0,1885,0,0,0,0.65,0,0
LL,2018,18-Jul,35,-35,18,2396,210,807,1341,790,0.087646077,0.336811352,0.559682805,0.329716194
LL,2018,18-Jul,35,-35,18,8600,196,57,522,192,0.022790698,0.006627907,0.060697674,0.022325581
LL,2018,18-Jul,35,-35,18,1650,0,245,1198,0,0,0.148484848,0.726060606,0
LL,2018,18-Jul,35,-35,19,20755,226,0,1017,0,0.010888942,0,0.049000241,0
LL,2018,18-Jul,36,-36,17,1500,0,1232,0,0,0,0.821333333,0,0
LL,2018,18-Jul,36,-36,19,2550,224,0,814,0,0.087843137,0,0.319215686,0
LL,2018,18-Jul,37,-37,19,1100,26,687,1266,40,0.023636364,0.624545455,1.150909091,0.036363636
LL,2018,18-Aug,30,-30,13,7000,1341,2147,73,2100,0.191571429,0.306714286,0.010428571,0.3
LL,2018,18-Aug,30,-30,14,4200,473,548,0,572,0.112619048,0.13047619,0,0.136190476
LL,2018,18-Aug,31,-31,15,7700,927,2158,34,2895,0.12038961,0.28025974,0.004415584,0.375974026
LL,2018,18-Aug,32,-32,15,1400,99,316,0,300,0.070714286,0.225714286,0,0.214285714
LL,2018,18-Aug,32,-32,16,5200,329,2486,0,1400,0.063269231,0.478076923,0,0.269230769
LL,2018,18-Aug,33,-33,16,8300,418,2432,331,2883,0.050361446,0.293012048,0.039879518,0.347349398
LL,2018,18-Aug,33,-33,17,23500,1389,7386,806,6599,0.059106383,0.314297872,0.034297872,0.280808511
LL,2018,18-Aug,34,-34,12,1000,0,79,0,150,0,0.079,0,0.15
LL,2018,18-Aug,34,-34,17,7423,466,1413,88,1418,0.062777853,0.190354304,0.011855045,0.191027886
LL,2018,18-Aug,34,-34,17,11000,980,1962,79,1909,0.089090909,0.178363636,0.007181818,0.173545455
LL,2018,18-Aug,34,-34,18,1600,0,289,0,100,0,0.180625,0,0.0625
LL,2018,18-Aug,35,-35,15,1300,366,54,87,315,0.281538462,0.041538462,0.066923077,0.242307692
LL,2018,18-Aug,35,-35,16,4022,323,417,224,2314,0.080308304,0.103679761,0.055693685,0.575335654
LL,2018,18-Aug,35,-35,16,5060,1761,533,97,1670,0.348023715,0.105335968,0.01916996,0.330039526
LL,2018,18-Aug,35,-35,16,8150,2105,2049,267,4456,0.258282209,0.251411043,0.032760736,0.546748466
LL,2018,18-Aug,35,-35,17,2530,1516,163,0,340,0.599209486,0.064426877,0,0.134387352
LL,2018,18-Aug,35,-35,17,760,739,365,217,700,0.972368421,0.480263158,0.285526316,0.921052632
LL,2018,18-Aug,35,-35,18,3950,1322,1311,2046,1540,0.334683544,0.331898734,0.517974684,0.389873418
LL,2018,18-Aug,35,-35,18,6000,385,443,511,1130,0.064166667,0.073833333,0.085166667,0.188333333
LL,2018,18-Aug,35,-35,18,3361,690,458,174,420,0.205296043,0.136268968,0.051770306,0.124962809
LL,2018,18-Aug,35,-35,19,4900,381,384,305,430,0.077755102,0.078367347,0.062244898,0.087755102
LL,2018,18-Aug,36,-36,17,1150,237,209,305,250,0.206086957,0.18173913,0.265217391,0.217391304
LL,2018,18-Aug,36,-36,18,4480,1039,1119,757,1370,0.231919643,0.249776786,0.168973214,0.305803571
LL,2018,18-Aug,36,-36,19,2350,158,153,316,130,0.067234043,0.065106383,0.134468085,0.055319149
LL,2018,18-Aug,36,-36,19,2700,170,0,203,0,0.062962963,0,0.075185185,0
LL,2018,18-Sep,30,-30,15,1500,0,1496,0,85,0,0.997333333,0,0.056666667
LL,2018,18-Sep,31,-31,14,1500,212,1398,37,272,0.141333333,0.932,0.024666667,0.181333333
LL,2018,18-Sep,31,-31,15,20050,510,16177,66,2378,0.025436409,0.806832918,0.003291771,0.118603491
LL,2018,18-Sep,31,-31,16,4500,103,1844,0,500,0.022888889,0.409777778,0,0.111111111
LL,2018,18-Sep,32,-32,15,5350,138,10676,42,1059,0.025794393,1.995514019,0.007850467,0.197943925
LL,2018,18-Sep,32,-32,16,7100,329,5989,0,1280,0.046338028,0.843521127,0,0.18028169
LL,2018,18-Sep,33,-33,15,3000,103,506,0,167,0.034333333,0.168666667,0,0.055666667
LL,2018,18-Sep,33,-33,16,9400,1554,1794,54,1156,0.165319149,0.190851064,0.005744681,0.122978723
LL,2018,18-Sep,33,-33,17,2800,0,408,73,420,0,0.145714286,0.026071429,0.15
LL,2018,18-Sep,34,-34,17,16200,1184,3778,1124,1495,0.07308642,0.233209877,0.069382716,0.092283951
LL,2018,18-Sep,34,-34,17,1690,0,194,0,20,0,0.114792899,0,0.01183432
LL,2018,18-Sep,34,-34,18,1300,0,0,79,40,0,0,0.060769231,0.030769231
LL,2018,18-Sep,34,-34,18,2600,0,40,0,120,0,0.015384615,0,0.046153846
LL,2018,18-Sep,35,-35,15,6050,1137,288,0,900,0.187933884,0.047603306,0,0.148760331
LL,2018,18-Sep,35,-35,15,4550,285,131,110,240,0.062637363,0.028791209,0.024175824,0.052747253
LL,2018,18-Sep,35,-35,16,4180,1277,220,123,555,0.305502392,0.052631579,0.029425837,0.13277512
LL,2018,18-Sep,35,-35,16,7760,1769,129,88,420,0.227963918,0.016623711,0.011340206,0.054123711
LL,2018,18-Sep,35,-35,16,1750,381,226,0,600,0.217714286,0.129142857,0,0.342857143
LL,2018,18-Sep,35,-35,17,900,460,141,0,80,0.511111111,0.156666667,0,0.088888889
LL,2018,18-Sep,35,-35,17,2057,184,138,391,40,0.089450656,0.067087992,0.190082645,0.019445795
LL,2018,18-Sep,35,-35,18,15640,1608,1188,11674,2386,0.102813299,0.075959079,0.746419437,0.152557545
LL,2018,18-Sep,35,-35,18,14220,2108,1455,3839,760,0.148241913,0.102320675,0.269971871,0.053445851
LL,2018,18-Sep,35,-35,18,6640,1564,832,2688,430,0.235542169,0.125301205,0.404819277,0.064759036
LL,2018,18-Sep,35,-35,19,2930,559,419,1359,371,0.190784983,0.143003413,0.463822526,0.12662116
LL,2018,18-Sep,35,-35,19,8950,619,45,2246,90,0.069162011,0.005027933,0.250949721,0.010055866
LL,2018,18-Sep,35,-35,19,3200,444,80,855,280,0.13875,0.025,0.2671875,0.0875
LL,2018,18-Sep,36,-36,19,5400,542,136,2190,157,0.10037037,0.025185185,0.405555556,0.029074074
LL,2018,18-Oct,30,-30,14,11600,1315,6190,45,600,0.113362069,0.53362069,0.00387931,0.051724138
LL,2018,18-Oct,30,-30,14,11650,800,7789,0,310,0.068669528,0.668583691,0,0.026609442
LL,2018,18-Oct,31,-31,13,1550,0,557,0,17,0,0.359354839,0,0.010967742
LL,2018,18-Oct,31,-31,14,1550,297,513,0,10,0.191612903,0.330967742,0,0.006451613
LL,2018,18-Oct,31,-31,15,1200,0,232,0,0,0,0.193333333,0,0
LL,2018,18-Oct,31,-31,15,8500,364,2309,0,146,0.042823529,0.271647059,0,0.017176471
LL,2018,18-Oct,32,-32,14,1500,0,0,42,40,0,0,0.028,0.026666667
LL,2018,18-Oct,32,-32,15,6200,74,1871,49,186,0.011935484,0.301774194,0.007903226,0.03
LL,2018,18-Oct,32,-32,16,1500,0,35,0,0,0,0.023333333,0,0
LL,2018,18-Oct,33,-33,16,17300,375,4409,250,770,0.021676301,0.254855491,0.014450867,0.044508671
LL,2018,18-Oct,33,-33,17,18400,1441,6353,155,1165,0.078315217,0.345271739,0.008423913,0.063315217
LL,2018,18-Oct,34,-34,17,4460,493,1198,133,270,0.110538117,0.268609865,0.029820628,0.060538117
LL,2018,18-Oct,34,-34,17,3000,1193,1012,699,100,0.397666667,0.337333333,0.233,0.033333333
LL,2018,18-Oct,34,-34,18,1300,0,192,582,300,0,0.147692308,0.447692308,0.230769231
LL,2018,18-Oct,34,-34,18,1700,0,283,136,1235,0,0.166470588,0.08,0.726470588
LL,2018,18-Oct,35,-35,17,1320,0,359,35,20,0,0.271969697,0.026515152,0.015151515
LL,2018,18-Oct,35,-35,17,1200,132,0,45,10,0.11,0,0.0375,0.008333333
LL,2018,18-Oct,35,-35,18,4640,877,610,2102,550,0.189008621,0.131465517,0.453017241,0.118534483
LL,2018,18-Oct,35,-35,18,14620,726,1283,2246,350,0.049658003,0.087756498,0.153625171,0.023939808
LL,2018,18-Oct,35,-35,18,4700,1015,257,1976,235,0.215957447,0.054680851,0.420425532,0.05
LL,2018,18-Oct,35,-35,19,1100,0,0,339,80,0,0,0.308181818,0.072727273
LL,2018,18-Oct,35,-35,19,12600,310,0,1217,0,0.024603175,0,0.096587302,0
LL,2018,18-Oct,36,-36,18,790,0,0,0,0,0,0,0,0
LL,2018,18-Oct,36,-36,19,4950,504,52,525,60,0.101818182,0.010505051,0.106060606,0.012121212
LL,2018,18-Oct,36,-36,19,2800,401,90,486,20,0.143214286,0.032142857,0.173571429,0.007142857
LL,2018,18-Oct,36,-36,19,4000,1111,0,388,240,0.27775,0,0.097,0.06
LL,2018,18-Nov,30,-30,14,10800,618,6102,158,1068,0.057222222,0.565,0.01462963,0.098888889
LL,2018,18-Nov,30,-30,15,2650,164,2543,0,200,0.061886792,0.959622642,0,0.075471698
LL,2018,18-Nov,31,-31,14,1350,0,565,0,0,0,0.418518519,0,0
LL,2018,18-Nov,31,-31,15,7950,66,4803,0,53,0.008301887,0.604150943,0,0.006666667
LL,2018,18-Nov,31,-31,18,1300,0,791,0,0,0,0.608461538,0,0
LL,2018,18-Nov,32,-32,15,3900,132,2712,130,355,0.033846154,0.695384615,0.033333333,0.091025641
LL,2018,18-Nov,33,-33,15,1500,62,41,42,20,0.041333333,0.027333333,0.028,0.013333333
LL,2018,18-Nov,33,-33,16,5200,388,4379,232,408,0.074615385,0.842115385,0.044615385,0.078461538
LL,2018,18-Nov,33,-33,17,1300,66,791,68,150,0.050769231,0.608461538,0.052307692,0.115384615
LL,2018,18-Nov,34,-34,17,800,0,130,96,40,0,0.1625,0.12,0.05
LL,2018,18-Nov,34,-34,18,2900,0,115,955,0,0,0.039655172,0.329310345,0
LL,2018,18-Nov,35,-35,17,1200,92,215,2243,70,0.076666667,0.179166667,1.869166667,0.058333333
LL,2018,18-Nov,35,-35,18,7420,1241,28,1069,217,0.167250674,0.003773585,0.144070081,0.029245283
LL,2018,18-Nov,35,-35,18,21765,2126,687,8232,496,0.097679761,0.031564438,0.378221916,0.022788881
LL,2018,18-Nov,35,-35,18,10900,681,299,3874,687,0.062477064,0.027431193,0.355412844,0.063027523
LL,2018,18-Nov,35,-35,19,1300,50,0,189,40,0.038461538,0,0.145384615,0.030769231
LL,2018,18-Nov,35,-35,19,15838,980,160,3952,110,0.0618765,0.010102286,0.249526455,0.006945321
LL,2018,18-Nov,35,-35,19,4500,375,18,4092,47,0.083333333,0.004,0.909333333,0.010444444
LL,2018,18-Nov,36,-36,18,1140,0,52,996,30,0,0.045614035,0.873684211,0.026315789
LL,2018,18-Nov,36,-36,19,4270,522,0,1252,108,0.122248244,0,0.293208431,0.02529274
LL,2018,18-Nov,36,-36,19,7465,225,0,1159,100,0.030140656,0,0.15525787,0.013395847
LL,2018,18-Nov,36,-36,19,13200,1875,140,18584,545,0.142045455,0.010606061,1.407878788,0.041287879
LL,2018,18-Dec,30,-30,14,9830,0,7683,96,1194,0,0.781586979,0.009766022,0.121464903
LL,2018,18-Dec,30,-30,14,6300,121,4579,104,1330,0.019206349,0.726825397,0.016507937,0.211111111
LL,2018,18-Dec,30,-30,15,3960,0,384,93,0,0,0.096969697,0.023484848,0
LL,2018,18-Dec,30,-30,15,4500,113,226,0,209,0.025111111,0.050222222,0,0.046444444
LL,2018,18-Dec,31,-31,14,1500,0,113,0,0,0,0.075333333,0,0
LL,2018,18-Dec,31,-31,15,5160,105,1798,34,35,0.020348837,0.348449612,0.006589147,0.006782946
LL,2018,18-Dec,31,-31,16,11370,292,16088,103,544,0.025681618,1.414951627,0.009058927,0.047845207
LL,2018,18-Dec,32,-32,16,11050,231,2387,113,126,0.020904977,0.2160181,0.010226244,0.011402715
LL,2018,18-Dec,33,-33,16,1300,26,113,0,12,0.02,0.086923077,0,0.009230769
LL,2018,18-Dec,33,-33,17,2700,184,0,124,0,0.068148148,0,0.045925926,0
LL,2018,18-Dec,34,-34,18,4100,0,0,171,0,0,0,0.041707317,0
LL,2018,18-Dec,35,-35,17,1300,0,0,25,0,0,0,0.019230769,0
LL,2018,18-Dec,35,-35,18,2595,285,0,519,70,0.10982659,0,0.2,0.026974952
LL,2018,18-Dec,35,-35,18,10538,1460,0,3230,45,0.138546214,0,0.306509774,0.00427026
LL,2018,18-Dec,35,-35,18,1900,100,27,280,135,0.052631579,0.014210526,0.147368421,0.071052632
LL,2018,18-Dec,36,-36,19,7574,505,0,170,0,0.066675469,0,0.022445207,0
LL,2019,19-Jan,30,-30,15,3606,0,61,79,21,0,0.016916251,0.021907931,0.005823627
LL,2019,19-Jan,30,-30,15,5600,53,123,160,10,0.009464286,0.021964286,0.028571429,0.001785714
LL,2019,19-Jan,31,-31,15,2342,0,0,0,0,0,0,0,0
LL,2019,19-Jan,31,-31,15,2497,0,249,0,25,0,0.099719664,0,0.010012014
LL,2019,19-Jan,31,-31,15,1400,0,0,0,20,0,0,0,0.014285714
LL,2019,19-Jan,32,-32,16,1400,38,31,0,0,0.027142857,0.022142857,0,0
LL,2019,19-Jan,34,-34,17,8350,53,163,118,10,0.006347305,0.019520958,0.014131737,0.001197605
LL,2019,19-Jan,34,-34,18,9150,554,1084,349,34,0.060546448,0.118469945,0.038142077,0.003715847
LL,2019,19-Feb,35,-35,19,6875,0,0,0,0,0,0,0,0
LL,2019,19-Feb,36,-36,19,1160,0,0,215,0,0,0,0.185344828,0
LL,2019,19-Mar,33,-33,14,1300,197,0,0,0,0.151538462,0,0,0
LL,2019,19-Mar,35,-35,18,3438,172,857,397,72,0.050029087,0.249272833,0.115474113,0.020942408
LL,2019,19-Mar,35,-35,18,2850,331,88,0,0,0.116140351,0.030877193,0,0
LL,2019,19-Mar,36,-36,18,1400,0,0,165,0,0,0,0.117857143,0
LL,2019,19-Mar,36,-36,19,8950,809,424,1554,140,0.090391061,0.047374302,0.173631285,0.015642458
LL,2019,19-Mar,36,-36,19,13760,2526,3091,1959,124,0.183575581,0.224636628,0.142369186,0.009011628
LL,2019,19-Apr,31,-31,14,4710,508,527,629,774,0.107855626,0.111889597,0.133545648,0.16433121
LL,2019,19-Apr,31,-31,15,1560,0,0,0,56,0,0,0,0.035897436
LL,2019,19-Apr,32,-32,12,1560,0,227,150,14,0,0.145512821,0.096153846,0.008974359
LL,2019,19-Apr,32,-32,13,1560,0,410,160,336,0,0.262820513,0.102564103,0.215384615
LL,2019,19-Apr,32,-32,16,1400,0,0,82,0,0,0,0.058571429,0
LL,2019,19-Apr,34,-34,17,4561,1261,546,1316,117,0.276474457,0.11971059,0.288533216,0.025652269
LL,2019,19-Apr,34,-34,17,1500,181,0,93,20,0.120666667,0,0.062,0.013333333
LL,2019,19-Apr,34,-34,18,1180,254,211,351,50,0.215254237,0.178813559,0.297457627,0.042372881
LL,2019,19-Apr,35,-35,17,1380,320,325,450,75,0.231884058,0.235507246,0.326086957,0.054347826
LL,2019,19-Apr,35,-35,17,2820,1289,392,563,140,0.457092199,0.139007092,0.19964539,0.04964539
LL,2019,19-Apr,35,-35,18,1298,0,0,163,150,0,0,0.125577812,0.115562404
LL,2019,19-Apr,30,-30,14,4680,540,610,1627,1320,0.115384615,0.13034188,0.347649573,0.282051282
LL,2019,19-May,30,-30,14,4940,1619,965,671,2321,0.327732794,0.19534413,0.13582996,0.469838057
LL,2019,19-May,30,-30,14,10710,5172,3105,534,5166,0.482913165,0.289915966,0.049859944,0.482352941
LL,2019,19-May,30,-30,14,13630,3374,3811,1585,16208,0.247542186,0.279603815,0.116287601,1.189141599
LL,2019,19-May,30,-30,15,1500,187,77,0,320,0.124666667,0.051333333,0,0.213333333
LL,2019,19-May,30,-30,15,4600,696,2003,362,4286,0.151304348,0.435434783,0.078695652,0.93173913
